CustomerID,NumberOfOrders,TotalSpent,Segment
17906.0,1,72.9,Low Value
17908.0,1,243.28,Low Value
17911.0,1,366.23,Low Value
17912.0,6,295.61,Low Value
17913.0,2,411.6,Low Value
17914.0,1,336.43,Low Value
17917.0,3,341.28,Low Value
17919.0,1,1304.04,Medium Value
17920.0,17,4204.1,Medium Value
17921.0,4,826.52,Low Value
17923.0,1,207.50000000000003,Low Value
17924.0,13,2894.33,Medium Value
17925.0,1,244.08,Low Value
17926.0,2,397.29,Low Value
17928.0,2,212.54,Low Value
17929.0,5,834.5,Low Value
17930.0,5,1740.48,Medium Value
17931.0,2,408.36,Low Value
17932.0,3,1331.57,Medium Value
17934.0,2,704.25,Low Value
17935.0,2,145.79,Low Value
17936.0,1,389.84,Low Value
17937.0,7,4301.22,Medium Value
17939.0,1,99.14,Low Value
17940.0,14,1983.5800000000002,Medium Value
17941.0,1,304.56,Low Value
17942.0,1,77.50000000000001,Low Value
17946.0,2,149.57999999999998,Low Value
17947.0,1,176.68,Low Value
17948.0,1,358.56000000000006,Low Value
17949.0,52,52750.84,High Value
17950.0,4,472.12,Low Value
17951.0,4,990.8400000000001,Low Value
17954.0,16,2295.37,Medium Value
17955.0,4,557.3,Low Value
17956.0,1,12.75,Low Value
17957.0,1,111.68,Low Value
17958.0,1,508.4599999999999,Low Value
17960.0,1,73.78,Low Value
17961.0,39,1296.44,Medium Value
17962.0,1,102.83,Low Value
17964.0,2,471.7,Low Value
17965.0,14,2622.57,Medium Value
17966.0,5,1098.43,Medium Value
17967.0,1,123.07,Low Value
17968.0,1,277.35,Low Value
17969.0,2,228.2,Low Value
17970.0,1,582.59,Low Value
17972.0,1,136.04,Low Value
17973.0,1,337.04,Low Value
17974.0,3,740.79,Low Value
17975.0,14,4393.61,Medium Value
17976.0,1,353.19,Low Value
17977.0,1,288.14,Low Value
17978.0,1,300.91999999999996,Low Value
17979.0,5,737.81,Low Value
17980.0,3,811.45,Low Value
17984.0,1,152.68,Low Value
17985.0,1,634.95,Low Value
17986.0,1,20.8,Low Value
17987.0,1,198.57,Low Value
17988.0,8,191.17000000000002,Low Value
17990.0,3,630.84,Low Value
17991.0,2,93.35,Low Value
17994.0,6,629.6899999999999,Low Value
17995.0,1,76.1,Low Value
17997.0,12,1511.3,Medium Value
17999.0,2,382.06,Low Value
18001.0,2,417.23,Low Value
18004.0,1,169.47,Low Value
18005.0,2,249.72,Low Value
18006.0,1,444.68,Low Value
18008.0,9,2116.19,Medium Value
18009.0,2,252.24,Low Value
18010.0,1,174.8,Low Value
18011.0,1,102.78999999999999,Low Value
18013.0,2,187.29,Low Value
18014.0,1,166.42,Low Value
18015.0,1,120.03,Low Value
18016.0,5,1483.56,Medium Value
18017.0,3,523.0,Low Value
18018.0,2,122.14,Low Value
18019.0,1,38.45,Low Value
18022.0,1,668.11,Low Value
18024.0,3,236.77999999999997,Low Value
18027.0,1,115.31,Low Value
18030.0,3,220.7,Low Value
18032.0,1,73.5,Low Value
18033.0,1,97.97,Low Value
18034.0,2,422.88,Low Value
18035.0,3,730.4,Low Value
18036.0,3,405.62,Low Value
18037.0,6,70.02,Low Value
18040.0,2,357.20000000000005,Low Value
18041.0,22,4161.14,Medium Value
18042.0,1,165.04999999999998,Low Value
18043.0,3,559.51,Low Value
18044.0,11,2085.65,Medium Value
18045.0,1,189.4,Low Value
18048.0,2,172.29000000000002,Low Value
18050.0,1,74.4,Low Value
18053.0,2,297.07,Low Value
18055.0,11,6752.14,High Value
18056.0,1,363.65,Low Value
18058.0,1,170.16,Low Value
18059.0,4,296.71,Low Value
18061.0,10,2119.41,Medium Value
18062.0,3,720.52,Low Value
18064.0,2,814.0,Low Value
18065.0,15,2380.08,Medium Value
18066.0,1,318.0,Low Value
18067.0,1,396.33,Low Value
18068.0,1,101.69999999999999,Low Value
18069.0,7,2021.82,Medium Value
18071.0,2,453.0,Low Value
18072.0,2,-5.329070518200751e-15,
18073.0,13,3864.44,Medium Value
18074.0,1,489.6,Low Value
18075.0,14,2538.7200000000003,Medium Value
18077.0,11,2633.0099999999998,Medium Value
18078.0,2,336.13,Low Value
18079.0,4,3651.97,Medium Value
18080.0,2,1231.5,Medium Value
18081.0,3,343.45,Low Value
18082.0,1,703.37,Low Value
18084.0,2,87.52999999999999,Low Value
18085.0,2,689.95,Low Value
18086.0,1,101.34,Low Value
18087.0,4,3770.1199999999994,Medium Value
18088.0,1,167.67000000000002,Low Value
18092.0,12,9065.76,High Value
18093.0,5,2083.42,Medium Value
18094.0,7,3017.3,Medium Value
18095.0,2,580.0500000000001,Low Value
18096.0,3,911.15,Low Value
18097.0,7,2692.85,Medium Value
18099.0,1,168.31,Low Value
18101.0,2,223.65,Low Value
18102.0,62,256438.49,High Value
18104.0,1,754.64,Low Value
18105.0,1,113.48000000000002,Low Value
18106.0,1,430.7,Low Value
18108.0,2,264.65,Low Value
18109.0,31,7925.32,High Value
18110.0,2,206.05,Low Value
18112.0,2,352.69,Low Value
18113.0,1,76.32000000000001,Low Value
18114.0,1,220.1,Low Value
18116.0,8,1418.03,Medium Value
18117.0,1,320.72,Low Value
18118.0,31,5595.77,High Value
18119.0,1,181.12,Low Value
18120.0,1,111.15,Low Value
18121.0,2,673.1,Low Value
18122.0,6,1826.21,Medium Value
18123.0,2,589.4399999999999,Low Value
18125.0,5,1141.34,Medium Value
18126.0,1,206.82999999999998,Low Value
18127.0,3,348.73,Low Value
18129.0,1,112.55000000000001,Low Value
18130.0,4,1045.74,Medium Value
18133.0,2,715.4999999999999,Low Value
18135.0,5,681.9100000000001,Low Value
18136.0,4,761.83,Low Value
18138.0,1,152.65,Low Value
18139.0,8,8393.22,High Value
18141.0,1,-35.400000000000006,
18142.0,4,1014.9,Medium Value
18143.0,2,1000.16,Medium Value
18144.0,12,2888.75,Medium Value
18145.0,4,2861.55,Medium Value
18146.0,2,160.35000000000002,Low Value
18147.0,2,179.33999999999997,Low Value
18149.0,3,612.0799999999999,Low Value
18150.0,3,566.58,Low Value
18151.0,2,653.35,Low Value
18154.0,2,399.19,Low Value
18155.0,4,347.82,Low Value
18156.0,2,734.94,Low Value
18158.0,3,451.75,Low Value
18159.0,1,530.15,Low Value
18160.0,2,638.0600000000001,Low Value
18161.0,6,1612.79,Medium Value
18164.0,2,394.7,Low Value
18165.0,1,302.46000000000004,Low Value
18167.0,6,1355.51,Medium Value
18168.0,9,1133.64,Medium Value
18169.0,1,202.65,Low Value
18170.0,3,980.31,Low Value
18171.0,7,1208.51,Medium Value
18172.0,25,7490.17,High Value
18173.0,4,2106.84,Medium Value
18174.0,1,104.0,Low Value
18176.0,2,448.65,Low Value
18177.0,7,1314.17,Medium Value
18178.0,6,1573.41,Medium Value
18179.0,6,1793.17,Medium Value
18180.0,6,1843.75,Medium Value
18181.0,1,382.8,Low Value
18183.0,6,600.52,Low Value
18184.0,1,49.8,Low Value
18185.0,1,304.25,Low Value
18188.0,4,1998.49,Medium Value
18189.0,3,1084.34,Medium Value
18190.0,3,274.51,Low Value
18191.0,1,207.79999999999998,Low Value
18192.0,1,957.97,Low Value
18193.0,3,212.96,Low Value
18194.0,2,896.0,Low Value
18196.0,2,689.13,Low Value
18198.0,21,5083.06,High Value
18200.0,1,163.8,Low Value
18202.0,3,1396.99,Medium Value
18203.0,1,160.42000000000002,Low Value
18204.0,4,1979.3,Medium Value
18205.0,2,517.36,Low Value
18209.0,1,139.10000000000002,Low Value
18210.0,6,2621.38,Medium Value
18211.0,5,600.07,Low Value
18212.0,1,248.42,Low Value
18213.0,1,232.48000000000002,Low Value
18215.0,1,299.34000000000003,Low Value
18216.0,1,481.75,Low Value
18217.0,2,621.75,Low Value
18218.0,4,626.38,Low Value
18219.0,11,2019.77,Medium Value
18220.0,2,297.78000000000003,Low Value
18221.0,6,1033.31,Medium Value
18222.0,1,443.0,Low Value
18223.0,27,6315.2300000000005,High Value
18224.0,1,158.95000000000002,Low Value
18225.0,17,5361.02,High Value
18226.0,14,5192.1,High Value
18227.0,1,93.75,Low Value
18228.0,3,769.2,Low Value
18229.0,20,7276.900000000001,High Value
18230.0,10,2716.6000000000004,Medium Value
18231.0,6,2066.17,Medium Value
18232.0,5,582.47,Low Value
18233.0,1,440.0,Low Value
18235.0,3,1796.48,Medium Value
18236.0,6,882.24,Low Value
18237.0,5,987.1,Low Value
18239.0,5,1561.6100000000001,Medium Value
18240.0,1,422.58,Low Value
18241.0,18,2058.09,Medium Value
18242.0,4,2232.4900000000002,Medium Value
18245.0,8,2507.56,Medium Value
18246.0,2,596.1,Low Value
18248.0,4,783.02,Low Value
18249.0,1,95.34,Low Value
18250.0,2,342.92,Low Value
18251.0,1,4314.72,Medium Value
18252.0,2,526.67,Low Value
18255.0,1,103.3,Low Value
18256.0,1,-50.1,
18257.0,12,2265.38,Medium Value
18259.0,3,2338.6000000000004,Medium Value
18260.0,8,2595.0,Medium Value
18261.0,2,324.24,Low Value
18262.0,1,149.48,Low Value
18263.0,4,1211.08,Medium Value
18265.0,2,801.51,Low Value
18268.0,2,0.0,
18269.0,2,138.9,Low Value
18270.0,3,238.95000000000002,Low Value
18272.0,7,3064.78,Medium Value
18273.0,3,204.0,Low Value
18274.0,2,1.7763568394002505e-15,Low Value
18276.0,3,323.36,Low Value
18277.0,2,97.63,Low Value
18278.0,1,173.9,Low Value
18280.0,1,180.60000000000002,Low Value
18281.0,1,80.82,Low Value
18282.0,3,176.6,Low Value
18283.0,16,2094.88,Medium Value
18287.0,3,1837.28,Medium Value
